tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,score
tt1265253,tvEpisode,That Sounds Sweet,That Sounds Sweet,0,2008.0,,22.0,"['Comedy', 'Drama', 'Family']",3.3,11,6.66780917994688
tt0609466,tvEpisode,Red Sash of Courage,Red Sash of Courage,0,1967.0,,60.0,"['Action', 'Adventure', 'Comedy']",6.5,16,6.808057972192861
tt0208936,video,Engelbert Humperdinck: Spectacular,Engelbert Humperdinck: Spectacular,0,1985.0,,59.0,"['Documentary', 'Music']",8.1,7,6.867263572827335
tt2507906,tvEpisode,Baby Steps,Baby Steps,0,2012.0,,22.0,[],6.8,32,6.825954801483721
tt2096843,tvEpisode,Votez Lepic !,Votez Lepic !,0,2011.0,,51.0,[],7.4,15,6.864648373718242
tt1523475,movie,Not Worth a Fig,Incir çekirdegi,0,2009.0,,82.0,[],4.4,278,5.497385016148424
tt0453546,tvMovie,Shark Tale: Gettin' Fishy with It,Shark Tale: Gettin' Fishy with It,0,2004.0,,30.0,"['Animation', 'Family']",5.3,135,6.262291766997942
tt0425211,tvMovie,Lucrezia Borgia,Lucrezia Borgia,0,2002.0,,139.0,"['Drama', 'Music']",8.6,7,6.882094081301911
tt0732766,tvEpisode,The Wedding,The Wedding,0,1958.0,,30.0,[],7.9,16,6.899486543621433
tt0807687,tvEpisode,Born to Walk,Born to Walk,0,1987.0,,23.0,[],7.7,413,7.389523680977026
tt3333064,tvEpisode,Jehane Noujaim,Jehane Noujaim,0,2013.0,,22.0,"['Comedy', 'News', 'Talk-Show']",7.2,24,6.864720170700597
tt0243472,movie,Paap Ki Duniya,Paap Ki Duniya,0,1988.0,,168.0,[],5.7,89,6.513440890525946
tt7820280,movie,Kirk Cameron: Connect,Connect,0,2018.0,,70.0,[],4.8,91,6.2524193849601595
tt1464334,tvMovie,Un été silencieux,Un été silencieux,0,2006.0,,53.0,[],7.6,5,6.846043603364321
tt1157191,tvEpisode,Airplane Hour,Airplane Hour,0,2007.0,,49.0,"['Documentary', 'Mystery', 'Reality-TV']",7.6,94,7.053790102746907
tt1223932,movie,Time of Peace,Tempos de Paz,0,2009.0,,80.0,[],7.0,517,6.947686599446717
tt0411698,video,Naughty Little Nymphos 9,Naughty Little Nymphos 9,1,2002.0,,83.0,[],3.8,5,6.764847022167739
tt4402750,tvEpisode,The Red Shoes,The Red Shoes,0,2015.0,,59.0,"['Drama', 'Romance']",8.3,16,6.925608992601025
tt1010399,movie,The Big Sellout,Der große Ausverkauf,0,2007.0,,94.0,[],7.6,238,7.222214567852785
tt1037502,tvEpisode,It Came from Outer Space,It Came from Outer Space,0,2007.0,,44.0,"['Documentary', 'History']",7.9,14,6.891251864968112
tt2556636,short,Another,Another,0,2012.0,,19.0,"['Animation', 'Drama', 'Short']",5.8,21,6.743096812749004
tt0190187,tvSeries,Die Koblanks,Die Koblanks,0,1979.0,,25.0,[],6.3,6,6.816060439094684
tt1422118,short,Good Girl,Snill,0,2006.0,,10.0,"['Animation', 'Short']",5.9,12,6.7832954489097546
tt0513271,tvEpisode,Underground,Underground,0,1998.0,,25.0,"['Fantasy', 'Sci-Fi', 'Thriller']",5.7,15,6.760140176996931
tt6680044,video,Roxette: She Doesn't Live Here Anymore,Roxette: She Doesn't Live Here Anymore,0,1996.0,,4.0,"['Music', 'Short']",6.8,13,6.827992575153929
tt0166796,tvSeries,Seasons of Love,Seasons of Love,0,1999.0,,240.0,[],8.1,86,7.176426041864289
tt0003471,movie,Traffic in Souls,Traffic in Souls,0,1913.0,,88.0,"['Crime', 'Drama']",6.0,540,6.247040576316321
tt0774764,video,New York Wildcats,New York Wildcats,0,2005.0,,46.0,[],3.3,82,5.8989524218239575
tt1599772,tvEpisode,Sharks and Cobras,Sharks and Cobras,0,2009.0,,20.0,[],6.9,54,6.843018385820675
tt0405978,short,How to Break 90 at Croquet,How to Break 90 at Croquet,0,1935.0,,15.0,"['Comedy', 'Short']",7.7,6,6.851805119945748
tt0166583,movie,Drei Lederhosen in St. Tropez,Drei Lederhosen in St. Tropez,0,1980.0,,91.0,[],4.5,73,6.266470871480964
tt5219984,tvSeries,Urmel,Urmel,0,1996.0,1997.0,25.0,[],7.4,14,6.8624452806059715
tt6509432,movie,The Departure,The Departure,0,2017.0,,87.0,[],7.0,154,6.898104969157313
tt7263308,tvSeries,Oslo S,Oslo S,0,2016.0,,21.0,"['Documentary', 'Reality-TV']",8.2,8,6.87584051977743
tt0456941,short,The End,The End,0,2005.0,,2.0,[],7.1,20,6.851302020832334
tt2235110,movie,Killer Motel,Kirâ môteru,0,2012.0,,70.0,[],4.2,14,6.678083140688276
tt6644294,tvEpisode,The Hostile Hospital: Part Two,The Hostile Hospital: Part Two,0,2018.0,,40.0,"['Adventure', 'Comedy', 'Drama']",8.3,812,7.976536218239435
tt2360798,movie,Moved,Moved,0,2015.0,,86.0,"['Comedy', 'Drama', 'Romance']",5.1,11,6.750309179946879
tt0203179,video,Gli uomini preferiscono Selen,Gli uomini preferiscono Selen,1,2001.0,,86.0,[],5.2,5,6.794761552082269
tt5503766,tvEpisode,Genesis,Genesis,0,2016.0,,22.0,[],8.0,127,7.247118548278795
tt1811361,short,Today of All Days,Today of All Days,0,2010.0,,10.0,"['Action', 'Comedy', 'Short']",8.8,5,6.871684629005347
tt1733089,tvEpisode,The Floating World,The Floating World,0,1993.0,,48.0,"['Drama', 'Mystery', 'Sci-Fi']",7.0,24,6.845747838684787
tt0598187,tvEpisode,The Kahuna,The Kahuna,0,1979.0,,50.0,"['Crime', 'Drama', 'Mystery']",5.4,25,6.688874815697838
tt1288321,tvEpisode,Rainy Days and Sundaes/Zine Dreams,Rainy Days and Sundaes/Zine Dreams,0,1999.0,,24.0,"['Action', 'Adventure', 'Animation']",7.7,23,6.909024615822425
tt1337049,movie,The Hypocritic Oath,The Hypocritic Oath,0,2009.0,,17.0,[],8.7,7,6.885060182996827
tt0603540,tvEpisode,Taylor Got Game,Taylor Got Game,0,1998.0,,23.0,"['Comedy', 'Family']",6.6,129,6.746855316165505
tt2414864,tvEpisode,Emily and... the Tell-Tale Heart,Emily and... the Tell-Tale Heart,0,2012.0,,43.0,"['Comedy', 'Drama', 'Romance']",8.3,52,7.101687555826517
tt0461796,movie,Kevin Can Wait,Kevin Can Wait,0,1983.0,,51.0,[],6.3,22,6.7831641561245055
tt6473402,tvMovie,Overexposed,Overexposed,0,2018.0,,92.0,[],5.4,202,6.159568916907775
tt0519498,tvEpisode,Rats Like Cheese,Rats Like Cheese,0,1966.0,,25.0,"['Action', 'Adventure', 'Comedy']",7.4,319,7.161631757640969
tt0010947,movie,Evening - Night - Morning,Abend - Nacht - Morgen,0,1920.0,,50.0,[],7.0,25,6.846355130658468
tt0805327,movie,Forever Blues,Forever Blues,0,2005.0,,98.0,[],5.4,26,6.6838204046558864
tt1203196,tvEpisode,Burning Down the House,Burning Down the House,0,2008.0,,30.0,[],8.0,44,7.018220524495425
tt0387357,movie,The Locals,The Locals,0,2003.0,,88.0,"['Horror', 'Thriller']",5.5,1948,5.639859532929376
tt4031126,movie,Lycan,Lycan,0,2017.0,,87.0,"['Horror', 'Thriller']",5.0,959,5.352671888204757
tt11143130,tvEpisode,Agar Tum Saath Ho,Agar Tum Saath Ho,0,2019.0,,45.0,"['Comedy', 'Drama', 'Romance']",9.6,132,7.8425878204633
tt8870226,video,Sublime: Santeria,Sublime: Santeria,0,1996.0,,4.0,"['Music', 'Short']",7.6,12,6.867942751814319
tt4027946,movie,Alone in the Universe,Alone in the Universe,0,2015.0,,97.0,"['Comedy', 'Drama', 'Romance']",4.1,22,6.590335470865542
tt1119633,tvSpecial,UFC 67 Countdown,UFC 67 Countdown,0,2007.0,,60.0,[],8.0,13,6.892455385071285
tt0290419,movie,Andru Kanda Mugam,Andru Kanda Mugam,0,1968.0,,164.0,[],6.4,5,6.8204025777232955
tt0522596,tvEpisode,The Clampetts Play Cupid,The Clampetts Play Cupid,0,1967.0,,30.0,"['Comedy', 'Family']",7.5,38,6.924997015682588
